<<<<<<< HEAD
Doctor Identifier,ChargePerPatient,DrugChargePerPatient,PercentChargePaid,PercentDrugChargePaid,PercentAllowedPaid,PercentChargeAllowed,AveragePatientRisk
316897151,57.0883478261,45.0607826087,0.97824881648,0.771720719678,0.980010254282,1.00180060305,0.95
631328144,649.764705882,19.6078431373,0.21048463999,0.00344247289114,0.73609578442,3.49714727143,1.24
276037251,1006.39759036,0.0,0.227514096563,0.0,0.77725645707,3.41630021529,3.37
732780744,533.524115756,0.0,0.243874227065,0.0,0.744088470328,3.05111564794,1.84
105521392,2872.22142857,0.0,0.230057048924,0.0,0.781941873312,3.39890421514,3.54
519247175,781.069230769,3.82488687783,0.283547382258,0.00138833933991,0.744749388162,2.62654298633,1.19
447684737,433.928104575,0.0,0.288071726589,0.0,0.804629273971,2.79315600839,0.87
683030144,386.530695652,20.3739130435,0.377177311752,0.0366583181537,0.743925679846,1.97235002389,1.09
284130715,125.05,0.0,0.401883246701,0.0,0.776302578124,1.9316619553,1.49
468591279,713.652037618,81.0815047022,0.352891568382,0.0619685049746,0.751317558235,2.12903233047,1.12
521414733,1787.75,0.0,0.149148171085,0.0,0.743793592299,4.98694410323,1.45
511516418,558.905,0.0,0.218575965504,0.0,0.765086514639,3.50032316167,1.82
813811404,402.504258944,0.511073253833,0.270187539679,0.000749142929699,0.764417241092,2.82920982218,1.04
404418015,909.261744966,83.5570469799,0.284235791261,0.0437123929731,0.754360319761,2.65399482737,1.08
110753087,284.379310345,0.0,0.297152297805,0.0,0.736229946524,2.47761821787,2.02
977124177,1278.24458599,0.0,0.0998863987435,0.0,0.763619650739,7.64488118847,2.17
882414383,368.109032258,0.0,0.343522431117,0.0,0.768643210366,2.23753426484,0.82
910526100,319.083333333,0.0,0.260454426743,0.0,0.755465550242,2.90056713448,0.95
669246737,5968.82820513,4340.46410256,0.255504761275,0.196909606876,0.777039124064,3.04119234486,1.89
964574483,382.939393939,0.0,0.185245707051,0.0,0.750338156199,4.05050226613,1.44
378274738,843.366386555,0.0,0.106464489052,0.0,0.777982297998,7.30743466598,2.08
654696185,196.706070288,0.0,0.182466663418,0.0,0.741120994082,4.06167888533,2.37
548844218,891.230769231,0.0,0.314512342482,0.0,0.783946473904,2.49257777204,2.79
361728275,251.789473684,0.0,0.158001672241,0.0,0.732441860465,4.63565891473,1.52
437795998,155.981192222,0.0,0.207664071872,0.0,0.826477560407,3.97987746728,1.24
875674612,212.368421053,0.0,0.503727385378,0.0,0.750291620524,1.48947951274,1.2
236833394,981.638888889,0.0,0.131491553241,0.0,0.783999379115,5.96235545013,1.5
664855070,410.967741935,0.0,0.519020408163,0.0,0.758497989711,1.46140301572,0.97
540767217,3253.53,0.0,0.180390324765,0.0,0.762004721989,4.22419951281,1.74
272317772,61.6864259928,44.0631407942,0.975757792117,0.695748381531,0.979997895753,1.00434544686,0.93
790552136,518.380952381,0.0,0.21214863127,0.0,0.75668068989,3.56674792273,3.4
572542289,532.842105263,0.0,0.154683919399,0.0,0.755323612967,4.88301315288,1.75
743851653,567.855855856,0.0,0.373820281762,0.0,0.783967596088,2.09717779997,2.87
435255984,1539.81497797,82.0572687225,0.269828523651,0.033697924117,0.761791564638,2.82324327439,1.08
488827383,771.666666667,0.0,0.221300215983,0.0,0.734713194248,3.31998408129,0.91
636800346,1315.71211864,0.0,0.101992585957,0.0,0.776345209446,7.61178081876,1.54
853326405,290.83625731,5.91812865497,0.369157098908,0.00895260692096,0.780416816507,2.11405068145,1.0
618837801,1243.90566038,0.0,0.334079057139,0.0,0.770185394934,2.30539861292,0.93
586811538,68.789125,51.05525,0.97517231103,0.722490655318,0.979996493817,1.0049470055,0.82
770095617,581.473684211,0.0,0.163722302679,0.0,0.696921500181,4.25672916137,1.37
950016369,304.496610169,0.0,0.158448342082,0.0,0.762779959157,4.81406084239,2.56
494055935,902.067264574,0.0,0.213334194998,0.0,0.754391127565,3.53619412758,2.03
481403073,910.243478261,0.0,0.156726660171,0.0,0.775171821813,4.94601123363,1.81
607214793,961.954845361,0.0,0.19768649792,0.0,0.750824496266,3.79805653986,1.27
405933705,1692.57142857,0.0,0.41958277065,0.0,0.766939769594,1.82786287532,1.29
711339065,823.379120879,0.0,0.107452370625,0.0,0.772367862812,7.18800207311,1.64
442079256,374.829676071,0.0,0.236990928656,0.0,0.754361595087,3.18308215156,2.34
586799581,102.65125877,0.0,0.243815031923,0.0,0.747314118358,3.06508631754,1.66
427597887,593.206521739,0.0,0.227901603298,0.0,0.780878422539,3.42638406768,2.07
992587905,720.384615385,0.0,0.225855964881,0.0,0.763095423256,3.37868173488,2.25
810536227,755.347150259,0.0,0.188251155835,0.0,0.780772714806,4.1475055563,1.72
922219157,470.634174757,0.0,0.337392099732,0.0,0.714279974408,2.11706194358,1.16
338695038,333.368421053,0.0,0.222164508999,0.0,0.672389407594,3.02653835495,1.65
871960495,97.3076923077,0.0,0.703059288538,0.0,0.703059288538,1.0,0.77
531311433,211.740315638,0.0,0.210517607041,0.0,0.763528821666,3.62691193576,2.33
790029010,532.731012658,0.0,0.226876496201,0.0,0.773791309112,3.41062790579,2.38
496451987,5311.11111111,0.0,0.409586680614,0.0,0.759036203744,1.85317599344,2.06
642213699,653.903846154,0.0,0.321233861718,0.0,0.784003069141,2.4405990855,2.3
803105608,472.0,0.0,0.517566207627,0.0,0.766610856395,1.48118413663,1.21
579326807,1447.86574639,0.0,0.457735499451,0.0,0.781793425063,1.70795891077,1.95
822463011,698.25,0.0,0.219559613319,0.0,0.747000328898,3.40226655351,2.19
625928272,306.251901141,0.0,0.211277217182,0.0,0.768098168647,3.63549926912,1.29
523348558,409.253283302,0.46904315197,0.267543230704,0.000656529074139,0.77257157472,2.88765136268,1.15
249463752,1087.44630872,0.0,0.254747221956,0.0,0.776847984706,3.04948559886,2.64
945881567,965.030797546,60.6687116564,0.282250123045,0.0349601354151,0.772670664552,2.737538805,1.19
872881726,69.5627906977,51.7539534884,0.977098377463,0.726167870197,0.979997876395,1.00296745855,0.97
661212166,558.457142857,0.0,0.245005371943,0.0,0.733912018679,2.99549357983,1.78
923810075,2177.88731343,1710.85,0.631457810853,0.497557471314,0.781470555321,1.23756574373,1.62
750790868,424.238095238,0.0,0.225761028174,0.0,0.781322199918,3.46083735638,1.72
195165534,707.915343915,0.0,0.339192651499,0.0,0.741533961863,2.18617342854,1.18
555790961,1766.7625731,315.847953216,0.362902980441,0.0748598818204,0.764568891327,2.10681348056,1.44
718168815,265.909090909,0.0,0.158062108262,0.0,0.753451521168,4.7668067284,1.77
597122675,1265.91338583,0.0,0.294933290208,0.0,0.779637524041,2.64343683784,5.07
490015428,801.55,91.4925,0.347575057701,0.0861318539081,0.774565309471,2.22848358163,2.37
924163046,2068.35918367,0.0,0.191367148958,0.0,0.764220381875,3.99347738647,2.26
502405303,448.962264151,79.4150943396,0.675380962387,0.147016389998,0.815737318481,1.2078180522,1.1
599921120,713.961290323,18.8193548387,0.239734421311,0.0185820140244,0.795680287921,3.319007273,3.1
147583612,930.691761658,149.849792746,0.31035127306,0.0829447102999,0.786931890969,2.53561676487,1.06
727468543,491.146464646,0.0,0.13404989357,0.0,0.699730809798,5.21992812648,1.15
813022631,429.573584906,0.0,0.279523002187,0.0,0.777416650806,2.78122603408,2.63
180892309,57.3076923077,0.0,0.532791946309,0.0,0.979928899422,1.83923369377,1.46
849310838,653.472081218,0.0,0.390177342427,0.0,0.746552723287,1.91336769748,1.39
483066702,778.743119266,0.0,0.222306586713,0.0,0.728490103062,3.27696139746,1.67
797728840,822.957446809,23.4042553191,0.198326783698,0.00658406370382,0.70786069814,3.56916340264,1.12
175455162,679.887850467,75.1214953271,0.168789107604,0.0182586462858,0.611374417022,3.62212008642,1.29
202418169,503.873239437,0.0,0.286249895178,0.0,0.716974513865,2.50471537612,1.71
121118215,409.0,0.0,0.233301398799,0.0,0.767613607447,3.29022291078,2.14
502438204,200.921174652,0.0,0.349340556633,0.0,0.748241307621,2.14186785191,1.96
142245020,537.381016043,0.0,0.274227027,0.0,0.766829528169,2.79633096911,1.69
767890618,71.1787128713,49.3775247525,0.978785792281,0.678586183154,0.979997660219,1.00123813397,0.83
403701559,176.466242038,0.0,0.211749563259,0.0,0.754176302937,3.561642779,2.16
292491700,408.014634146,0.0,0.290782133592,0.0,0.755970913544,2.59978460233,2.42
517763002,405.581196581,0.0,0.271029018186,0.0,0.784008856198,2.89271186327,2.22
176877548,1014.73509934,8.48013245033,0.322614847447,0.00398319464839,0.720445839139,2.23314532744,1.14
475514238,147.70212766,0.0,0.631797752809,0.0,0.631797752809,1.0,1.01
158944685,86.6094444444,64.6584640523,0.912324087284,0.663966668792,0.979951389201,1.07412640186,1.04
900698034,709.490634518,75.8076649746,0.392070081306,0.0822053613855,0.793798235362,2.02463353673,0.93
865655672,323.074468085,0.0,0.247848463894,0.0,0.688948770779,2.7797177354,1.41
514187085,637.535353535,0.0,0.449184517397,0.0,0.783959034978,1.74529398191,1.91
678730509,877.985018727,0.0,0.202382007661,0.0,0.742837206342,3.67047058642,1.82
888296006,748.38974359,0.0,0.152443605416,0.0,0.764970507713,5.01805573035,1.75
902472625,392.916911091,0.0,0.202110562998,0.0,0.737372612911,3.64836256935,1.91
301120714,586.230769231,0.0,0.229821545729,0.0,0.765736895029,3.33187601102,1.01
902664113,833.233716475,0.0,0.194633979234,0.0,0.723437023313,3.71691020324,1.33
428280783,893.716393443,0.0,0.139489275763,0.0,0.786243393902,5.63658668095,1.46
707523848,63.9422321429,15.4779464286,0.621841980694,0.19896446709,0.943366329922,1.51705153272,1.19
300400388,516.766666667,0.0,0.67159788428,0.0,0.689865183262,1.02719975659,1.31
309749481,868.692307692,13.5384615385,0.348559638714,0.00603559727265,0.705851256884,2.02505160806,0.92
481874197,782.459016393,0.0,0.198811648858,0.0,0.784007997654,3.94347113037,3.56
174425680,3667.6344697,0.0,0.172825684956,0.0,0.780972305022,4.51884397404,1.57
376416350,1338.27906977,0.0,0.256698032878,0.0,0.764533672575,2.97833864952,1.67
426467697,88.3648484848,66.7729292929,0.920928153706,0.681482421366,0.979960796167,1.06410124636,1.05
170346267,2547.69230769,0.0,0.291224637681,0.0,0.781570375172,2.68373713637,1.01
495516710,373.945652174,21.4673913043,0.233034909746,0.0214231317036,0.691925621297,2.96919299366,1.15
458028010,860.113375796,85.3796178344,0.341952993902,0.0499971119198,0.803309434644,2.34918087857,1.22
980503893,2172.91666667,0.0,0.395037392138,0.0,0.751242760289,1.90170038391,1.33
733928562,1026.78443114,0.0,0.186354848868,0.0,0.75812653582,4.06818787074,1.18
581161822,380.435832274,0.325285895807,0.356599165673,0.000601931176374,0.697972290659,1.9573020855,0.96
669604603,1128.29166667,0.0,0.157267255069,0.0,0.783996936649,4.98512507456,1.57
766040465,466.357572254,20.8670520231,0.302947476607,0.0235033873386,0.734398093827,2.42417630294,1.01
826271629,238.84375,0.0,0.224516878189,0.0,0.662360571388,2.95015936766,1.38
669644205,852.292682927,0.0,0.228270470849,0.0,0.761049425493,3.33398105617,2.51
882671365,791.886363636,0.0,0.266546853026,0.0,0.68347117376,2.56416898568,1.32
189483096,1662.86403326,0.0,0.133735935895,0.0,0.775519820059,5.79888879432,1.69
319331369,323.181818182,0.0,0.237808720113,0.0,0.783992061873,3.29673386872,2.55
638672248,1660.0237037,0.0,0.605457887259,0.0,0.75609512134,1.24879886322,1.43
557407064,2307.42689805,22.7223427332,0.25658328788,0.00502109664182,0.766722347592,2.98820064988,1.05
303597192,287.518796992,0.0,0.227847803347,0.0,0.646533109138,2.8375656892,1.5
133963105,1939.02702703,0.0,0.401144764719,0.0,0.77133361832,1.92283107287,1.08
533497741,3226.76470588,0.0,0.520798833288,0.0,0.771562891525,1.48149888634,0.85
672951199,320.297142857,0.0,0.317713462499,0.0,0.680126962813,2.14069292961,0.82
944176284,262.647058824,0.0,0.134871220605,0.0,0.400492135803,2.96944102683,1.51
423468070,463.293103448,0.0,0.341611774776,0.0,0.775348357523,2.26967691038,1.18
153375248,175.247368421,0.0,0.613238429889,0.0,0.748529307989,1.22061709036,1.06
411052044,313.761171797,0.0,0.207468124669,0.0,0.740169170111,3.56762838288,1.7
854649666,3032.6,0.0,0.150546313394,0.0,0.76433824545,5.07709706213,1.73
894423305,1683.125,0.0,0.446090192681,0.0,0.768797259265,1.7234121527,0.98
974715685,516.642857143,0.0,0.353292778469,0.0,0.706838336582,2.00071549621,2.67
880645909,137.848101266,0.0,0.630937557392,0.0,0.76022881295,1.20491925713,0.89
187259380,406.722222222,0.0,0.412703728999,0.0,0.771373586451,1.86907345936,2.21
731468910,766.960696517,6.0671641791,0.325035246054,0.00496397552918,0.767063447298,2.35993928846,1.63
362614935,477.725191257,0.0,0.293638905281,0.0,0.750390088222,2.55548592072,1.15
625855062,346.6875,0.0,0.168665945556,0.0,0.6969168771,4.13193590918,3.17
401411065,1138.73170732,0.0,0.180100882454,0.0,0.762152813971,4.23181054744,0.71
991501464,1093.62790698,46.7558139535,0.323871071322,0.035731552758,0.750604042047,2.31760138065,1.44
180950607,588.518238994,0.0,0.220132130155,0.0,0.767421217314,3.48618448735,2.47
475439432,3164.02597403,0.0,0.514272872799,0.0,0.783975212597,1.52443431117,1.0
423055226,50.5076258993,32.801942446,0.977809462493,0.634241428034,0.979994032757,1.00223414719,1.09
465272467,154.568273092,0.0,0.203485157519,0.0,0.747431063163,3.67314782207,2.07
352763477,1619.85116838,0.0,0.0659573132477,0.0,0.773004222208,11.7197651655,1.61
339004048,1048.53367876,59.1606217617,0.259575128356,0.0219948904713,0.769475646488,2.96436585185,1.28
747092280,624.091814159,90.6050884956,0.218436949975,0.042733086485,0.742422995572,3.39879766521,1.58
182562990,1804.48108108,0.0,0.108541349014,0.0,0.783995854375,7.22301557422,1.04
401842573,321.527777778,35.6944444444,0.262592656587,0.0774885529158,0.713615585623,2.71757632105,1.32
492445482,457.019230769,0.0,0.465407041167,0.0,0.769077766885,1.65248416731,2.12
961558859,844.791666667,0.0,0.325767200986,0.0,0.785392379294,2.41090071964,1.09
397264109,1756.29032258,0.0,0.14804917807,0.0,0.783993734304,5.29549535179,2.16
246962529,1163.33333333,0.0,0.375961031519,0.0,0.734908406977,1.95474622465,1.09
638706393,1406.37378223,84.5358166189,0.348893968098,0.0309328926055,0.755340524238,2.16495724577,1.44
412856638,229.145517241,0.0,0.408980816286,0.0,0.698411607268,1.70768793903,1.21
674809114,36.9642857143,0.0,0.35679468599,0.0,0.897885868508,2.5165337483,1.32
848393813,635.574468085,94.8936170213,0.236391068559,0.0555069630423,0.756193009566,3.19890685454,1.32
657358548,1127.07792208,0.0,0.716151293426,0.0,0.76939881578,1.07435233706,1.04
786676111,1016.05899281,0.0,0.188022278206,0.0,0.778764653819,4.14187436324,1.66
342116231,1064.16027875,5.22648083624,0.232361177506,0.0027131041799,0.740241126342,3.18573495921,1.55
202249797,704.892909091,7.15957575758,0.281689210818,0.00712491637457,0.719669293902,2.55483442839,1.2
214391583,865.0,0.0,0.4373477842,0.0,0.763513831705,1.74578186809,0.83
813106398,407.79832373,5.20691461498,0.183645571474,0.00168813352053,0.743389898775,4.04795984357,2.12
481652889,960.986175115,0.0,0.292982295453,0.0,0.780554578214,2.66416978202,3.54
532715778,501.5625,0.0,0.421894911734,0.0,0.781822100434,1.85312047785,1.65
411134324,937.181818182,0.0,0.228824328257,0.0,0.77481581722,3.38607272715,1.55
742453029,899.852459016,0.0,0.225593205929,0.0,0.784002959656,3.47529508447,2.71
780383119,1420.71830986,0.0,0.219753546609,0.0,0.777603295247,3.53852443906,1.73
133365611,601.674208145,0.0,0.290162141837,0.0,0.714823976065,2.46353287696,1.63
715286504,742.733333333,0.0,0.264945903213,0.0,0.757348954683,2.85850411537,2.52
453581527,2930.69901316,1.63322368421,0.221740418045,0.000258397802303,0.774653057768,3.4935131114,1.27
903614496,634.810344828,0.0,0.224120426953,0.0,0.770857426841,3.43947866475,2.31
141358396,542.661988304,0.0,0.152083836233,0.0,0.773523073078,5.08616229205,1.17
343053033,390.866666667,0.0,0.280515805333,0.0,0.752194921533,2.68147073082,1.82
440724293,854.178613861,0.0,0.435826717439,0.0,0.709387794684,1.62768312795,0.83
380725302,1957.39574468,0.0,0.118158625877,0.0,0.746167506053,6.31496431609,2.1
542669645,943.597744361,0.0,0.289218078304,0.0,0.777828947615,2.68942021943,2.55
440373053,296.569148936,0.0,0.204969599139,0.0,0.788055403465,3.84474286321,0.77
691355707,209.781157895,2.60073684211,0.228239353191,0.0021312937141,0.663521647896,2.90713077574,1.09
557169461,562.525210084,0.0,0.311445238682,0.0,0.760303037376,2.44120937791,2.16
741864996,94.9282758621,11.2127586207,0.557936663615,0.11353580925,0.655947420174,1.17566645634,0.84
251112545,652.173745174,0.0,0.212761184752,0.0,0.713170346048,3.35197581683,0.98
975571332,236.205128205,0.0,0.50657620495,0.0,0.773807029946,1.52752344541,2.38
763452121,2150.47819549,0.0,0.128076532025,0.0,0.78215723159,6.10695198584,1.53
696650056,2157.36545325,0.0,0.203931226424,0.0,0.812864218245,3.98597229319,1.04
682883399,1058.53731343,0.0,0.201997335101,0.0,0.770168736516,3.81276681761,3.11
863227720,269.87804878,0.0,0.268341617714,0.0,0.7667121137,2.85722401256,1.54
647801255,805.90884058,34.5976086957,0.217514711539,0.0204485133446,0.749000857028,3.44344918892,1.06
129672130,235.80887372,0.0,0.217180570833,0.0,0.766142253715,3.52767400314,2.25
277161316,176.0,0.0,0.350684659091,0.0,0.717150708488,2.04500165575,1.09
293774029,1044.53571429,0.0,0.273559886484,0.0,0.779509500192,2.84950220667,2.08
688312987,923.9692,0.0,0.125837713453,0.0,0.783999192392,6.23024029031,1.34
214179436,617.389380531,0.0,0.14307475095,0.0,0.557308666818,3.89522723694,2.05
819379434,197.764010256,2.41538461538,0.633958598985,0.00324287051062,0.745047778446,1.17523096877,1.68
123076971,6513.02655629,0.0,0.0328136578776,0.0,0.74695113836,22.7634219003,1.38
754031760,5040.78947368,0.0,0.348096162882,0.0,0.760845483525,2.1857336123,1.03
233237184,667.550724638,0.0,0.301693840776,0.0,0.750205551372,2.48664523426,3.34
343527123,358.688679245,0.0,0.303134320507,0.0,0.783982113013,2.58625322168,2.06
205043257,454.572377158,0.772908366534,0.257379058292,0.000257936913697,0.724430672347,2.81464497211,1.27
207548863,1674.83464567,0.0,0.226820135023,0.0,0.783822204604,3.45569940042,2.74
700784449,3239.58333333,0.0,0.589811318328,0.0,0.773706860554,1.31178706904,0.9
222235853,2263.97308824,0.0,0.223663799787,0.0,0.774938441453,3.4647468307,1.69
663181491,480.685844156,1.11441558442,0.287620893955,0.00226793102172,0.756365520459,2.62973078923,1.19
306661677,1163.140625,0.0,0.428074313886,0.0,0.723129056729,1.68926056358,1.47
552290136,406.274509804,0.0,0.199632480695,0.0,0.756909403486,3.79151429092,2.36
337187926,748.771276596,15.420212766,0.263311311439,0.00658980315268,0.68198301283,2.5900255067,1.17
893262355,731.534111675,121.38106599,0.340363433441,0.08085317123,0.803113821202,2.35957727034,1.35
282458570,26.5957446809,0.0,0.674672,0.0,0.9801834052,1.45282953079,1.1
176837498,536.808080808,0.0,0.186451339756,0.0,0.782475892052,4.19667615731,1.77
283942526,65.9637305699,0.0,0.208126620061,0.0,0.774541500289,3.72149175373,1.52
988968039,1561.30434783,0.0,0.390233639655,0.0,0.770031645761,1.97325798576,0.91
139518880,1873.22580645,0.0,0.224716290684,0.0,0.78223660765,3.48099643898,1.26
538676018,675.920695971,17.8792307692,0.360325341069,0.0177376564377,0.77486315974,2.15045424627,1.11
226277085,816.944444444,0.0,0.152157391666,0.0,0.777495668947,5.10981202054,1.16
462903335,224.30952381,0.0,0.277939072285,0.0,0.770113820182,2.7708008588,1.53
984549331,905.939849624,0.0,0.208444020251,0.0,0.749804006332,3.59714807568,1.23
121554924,778.166666667,0.0,0.589540801028,0.0,0.721063832463,1.22309402709,0.77
409958478,490.544117647,0.0,0.227956350991,0.0,0.784030157148,3.4393872061,2.29
763588249,320.0,0.0,0.541927083333,0.0,0.76172418337,1.40558426917,0.92
388386371,1054.85106383,0.0,0.106896002259,0.0,0.773730460338,7.23816086651,1.64
665088863,475.133152174,0.0,0.256088339081,0.0,0.765748543362,2.9901734148,2.68
814490725,180.442857143,0.0,0.457869527353,0.0,0.772385194287,1.68691111363,1.35
907883416,732.472160356,121.231625835,0.418354019703,0.105058623206,0.807211062738,1.92949278535,1.23
556129871,2611.17647059,0.0,0.546452354134,0.0,0.75204675788,1.37623482119,0.8
531269300,659.056097561,58.0,0.366755115409,0.0415960742081,0.770446546782,2.10071111325,1.29
551813906,1187.03290247,0.0,0.0772482515233,0.0,0.764558667096,9.89742359237,1.21
133205757,2298.88888889,0.0,0.387862091187,0.0,0.759800324629,1.95894453697,1.32
746900553,399.037383178,13.2943925234,0.383318031712,0.0174583694405,0.798041871705,2.081931466,1.0
492339027,309.371,0.0,0.439957203487,0.0,0.666022712593,1.51383522605,2.02
178026220,992.525525526,7.71171171171,0.363989942846,0.00332712073123,0.766299619661,2.10527690317,1.22
987446853,789.953359375,0.0,0.124317960623,0.0,0.793038373045,6.37911343678,1.11
801080536,153.240295858,0.0,0.423308173998,0.0,0.702851497235,1.66037780607,1.17
499075059,1769.4,0.0,0.525553747033,0.0,0.742892978459,1.41354330105,0.79
493957718,2842.58064516,0.0,0.476567748525,0.0,0.774260855008,1.62466062256,2.68
145731447,271.773333333,0.0,0.344518471275,0.0,0.781329066743,2.26788730326,2.1
190968123,558.651515152,0.0,0.197310460796,0.0,0.776623765921,3.93604962854,2.77
757310503,461.167168675,0.0,0.183615564228,0.0,0.783672754855,4.26800831482,1.23
474794237,70.4455339806,42.4875728155,0.976563867424,0.591013645466,0.97997004427,1.00348792021,0.83
884010619,185.535714286,0.0,0.537230750722,0.0,0.691591642287,1.28732698446,0.86
174680583,579.583333333,0.0,0.471049604601,0.0,0.76910165246,1.63274025697,0.92
727841245,1566.09121765,329.352142554,0.182914357281,0.0330050901084,0.753287689417,4.11825348549,1.46
335181191,330.823529412,0.0,0.253230796586,0.0,0.765534627706,3.0230708035,0.6
957467164,562.348877375,0.0,0.218995116708,0.0,0.758265117117,3.4624750018,2.32
339136474,588.549839228,53.0836012862,0.399145701189,0.0453635564005,0.759046683006,1.9016782111,1.35
144828933,323.501272265,0.0,0.431218852253,0.0,0.71560355127,1.65949041312,1.83
246729027,280.4485,0.0,0.370973494242,0.0,0.725670812787,1.95612577192,1.51
711858495,1119.96078431,0.0,0.445564270458,0.0,0.718891590606,1.61344083956,1.31
563109210,311.15926893,0.0,0.176245489788,0.0,0.895012293493,5.07821388547,0.9
160478962,544.0,0.0,0.15739526693,0.0,0.777213739614,4.93797402407,1.25
420334677,536.189320388,54.5631067961,0.343281970033,0.0586451496084,0.720747145882,2.09957763238,0.98
550828574,1472.69506726,0.0,0.111312806209,0.0,0.793410346965,7.12775442453,1.32
879436654,587.100671141,0.0,0.210120373122,0.0,0.710159530715,3.37977474608,1.53
762947546,2939.25040404,0.0,0.185786357471,0.0,0.780043925924,4.19860713424,1.74
594627468,297.5,0.0,0.317907749767,0.0,0.753764180709,2.37101543219,1.53
239660779,1601.3961039,0.0,0.107348716623,0.0,0.771153499688,7.18363035858,2.38
927913783,448.852320675,0.0,0.228547914042,0.0,0.685296127216,2.99847902829,1.21
722891374,607.467191601,8.49081364829,0.291770658256,0.00977195446002,0.710354242695,2.43463221059,1.23
323162883,197.33970276,0.0,0.198853238943,0.0,0.748214375497,3.76264615792,1.48
619257035,377.285714286,0.0,0.307961209979,0.0,0.723886198463,2.35057590049,1.36
159589254,902.5,0.0,0.49070848949,0.0,0.73434348262,1.4964963891,1.47
460200734,63.6076712329,43.3471232877,0.978743840667,0.666560421764,0.979997498609,1.00128088463,1.01
732553495,714.465753425,0.0,0.226130071324,0.0,0.770107347141,3.40559458824,2.5
686359910,3233.04347826,0.0,0.191556885422,0.0,0.771518607167,4.02762137976,1.5
327061815,277.229965157,0.0,0.324292590963,0.0,0.69601197032,2.14624690701,0.8
279732329,2647.04545455,0.0,0.330412123294,0.0,0.735613679477,2.22635196356,1.05
541148435,565.796296296,0.0,0.370085098026,0.0,0.700067052139,1.89163804723,1.01
208296490,988.542372881,0.0,0.277820279816,0.0,0.77416200003,2.78655683646,2.26
278058473,1033.5,0.0,0.0960956566145,0.0,0.771685570292,8.03038969168,2.45
677491766,2054.24699571,54.1008583691,0.107153655606,0.0011826958303,0.760901100283,7.1010279209,1.11
650071666,1132.52,0.0,0.126408787483,0.0,0.783617779722,6.19907678356,1.63
584920079,179.157303371,0.0,0.333174035748,0.0,0.770677897009,2.31313912346,1.97
670348152,615.857142857,0.0,0.249083407893,0.0,0.784018582995,3.14761464694,1.27
139301362,1302.71895425,532.803921569,0.42736737141,0.236074136045,0.748121416668,1.75053470788,1.2
873599400,884.502074689,22.9875518672,0.464184176577,0.0199634555391,0.762546967609,1.64276812112,1.32
298393830,1209.22330097,0.0,0.242087193898,0.0,0.734801622551,3.03527671464,1.72
671242474,954.145985401,0.0,0.371970562585,0.0,0.759466598291,2.04173844568,2.43
106601587,157.066666667,0.0,0.688460101868,0.0,0.765802226192,1.1123407502,0.97
633882132,880.578947368,0.0,0.227510310203,0.0,0.783099223222,3.44203839608,3.11
245655822,1462.03669725,0.0,0.132839321796,0.0,0.777597886592,5.85367251263,2.29
852936663,2649.07407407,0.0,0.338034463474,0.0,0.776868496921,2.29819317515,1.02
724767860,1914.71111111,0.0,0.189724182354,0.0,0.783790600035,4.13121084677,2.91
340941510,629.877358491,0.0,0.307236134617,0.0,0.774104203429,2.51957408718,1.72
845464748,448.571428571,0.0,0.73089888535,0.0,0.749557863177,1.0255288087,0.78
774457671,1557.36263736,0.0,0.343109102456,0.0,0.747837917454,2.17959218249,4.06
328585503,2029.76,0.0,0.386098667615,0.0,0.730468753833,1.89192249314,1.16
557375703,214.375823142,0.0,0.238949805052,0.0,0.760823119464,3.1840290445,1.65
628977598,1484.14222649,6.00671785029,0.153347914439,0.00147827687229,0.757907134964,4.94240262566,1.21
913534199,371.12993994,0.0,0.419789835877,0.0,0.737337590769,1.75644460097,1.0
666635292,1213.51851852,0.0,0.53689012666,0.0,0.766747367946,1.42812715279,0.69
549411590,219.066225166,0.0,0.493916079688,0.0,0.668803327837,1.35408292085,1.18
119142543,648.611500701,12.286115007,0.163229057648,0.00324845392034,0.751313060155,4.60281441907,2.21
667616282,746.267676768,0.0,0.287305852018,0.0,0.734521195046,2.55658278412,1.15
883901413,2481.47887324,0.0,0.0768856599597,0.0,0.755587659458,9.82741983166,1.3
972641134,340.093648649,0.0,0.353078424742,0.0,0.729495734298,2.06610113555,1.47
514347798,770.37007874,0.0,0.0906740803581,0.0,0.78399987274,8.64635041947,1.11
188141587,616.112334802,0.0,0.221831900327,0.0,0.768926333415,3.46625680202,2.12
790530182,13723.661129,0.0,0.488645698901,0.0,0.600339364347,1.22857801818,0.75
443420829,401.359116022,0.0,0.20847823693,0.0,0.687088634471,3.29573314025,1.53
911326080,764.50617284,0.0,0.158141905531,0.0,0.775700951236,4.90509424831,1.15
962363955,2019.3926393,730.241246334,0.392153166055,0.217267229778,0.765296336859,1.95152405515,1.36
932472417,338.059016393,0.0,0.457674671219,0.0,0.777823471848,1.6995117291,2.57
566490221,308.124740125,0.0,0.282005829645,0.0,0.714488996716,2.53359654875,1.39
124391738,397.786885246,0.0,0.256063053781,0.0,0.761830786283,2.97516871346,1.42
621939741,546.605156794,0.0,0.288801042966,0.0,0.746417330722,2.58453821031,1.64
992633811,248.421052632,0.0,0.541225786925,0.0,0.686082674764,1.26764594618,1.04
706748293,313.557544757,0.0,0.484573820768,0.0,0.732662401935,1.51197272848,2.01
