Doctor Identifier,ChargePerPatient,DrugChargePerPatient,PercentChargePaid,PercentDrugChargePaid,PercentAllowedPaid,AveragePatientRisk
110016546,827.3404255319149,0.0,0.35722875144657323,0.0,0.756077647581351,1.07
324756013,305.2738412360149,0.0,0.23984905732819775,0.0,0.7181843740218151,2.13
281426448,510.6111111111111,0.0,0.39980336114761095,0.0,0.7794306857572073,2.57
509404473,560.3636363636364,0.0,0.18654877784988103,0.0,0.7025598100253965,0.86
221053891,821.0284552845528,0.0,0.2520982507562892,0.0,0.7528010647461337,3.41
712887865,561.6532769556026,0.0,0.21903155136978567,0.0,0.7535964230422841,1.93
203594275,659.1666666666666,0.0,0.2858693636746734,0.0,0.6725771110736558,1.12
903437674,697.3880597014926,0.0,0.26339582664526484,0.0,0.7852130356196092,0.97
687657922,1182.25,0.0,0.3998299851977162,0.0,0.7437847346789777,1.09
281208151,1164.3565573770493,0.0,0.17781392663928225,0.0,0.7693929243680253,2.02
582932871,1947.3809523809523,0.0,0.39366703345967313,0.0,0.7384008162963276,1.27
918271242,669.3439269406393,0.0,0.3415296870813047,0.0,0.7025408380547269,1.69
763471554,482.0,0.0,0.2123749084696119,0.0,0.7353164877883884,1.94
439051071,527.0829493087558,0.0,0.4426928490867919,0.0,0.7693274727318391,1.97
507814436,1433.1910344827586,0.0,0.17396065463435748,0.0,0.7786143578194229,2.33
515889361,622.1367824238129,0.0,0.10730175944226421,0.0,0.7719985378511329,1.47
352030176,842.8053024911032,46.84697508896797,0.3832720322390539,0.028867454981835152,0.7778557512223402,1.16
221367383,520.6697674418605,0.0,0.248500678910884,0.0,0.7371075808394466,2.44
767822226,2847.6031746031745,0.0,0.2215561067787446,0.0,0.7740022431628051,1.64
986200396,1654.875,0.0,0.30960205957146814,0.0,0.7566978550679331,2.44
818676527,1515.1898734177216,0.0,0.3111028404344194,0.0,0.7778422283474633,1.28
465674747,1644.2726666666667,0.0,0.22197458937264664,0.0,0.7546862895288473,1.95
837352470,470.6842975206612,26.41190082644628,0.28010159289797865,0.028217401075978702,0.8138161163707301,1.47
203256535,223.0,0.0,0.17907286995515695,0.0,0.7032142181054559,0.9
717919684,1552.4716312056737,9.060283687943262,0.30077188742727795,0.00019302325050194496,0.7302657358193578,1.86
277906578,450.1875,0.0,0.34012374071190143,0.0,0.7808762510928852,2.2
520347218,599.4945848375452,0.0,0.31056323015777426,0.0,0.7836112731432696,1.96
377061096,1614.0,0.0,0.22326040639304048,0.0,0.7824553714511782,5.17
402538230,506.1347463768116,61.56690217391304,0.43644858421516464,0.0917033607722753,0.858981360950101,1.02
259275401,324.4736842105263,0.0,0.40450121654501214,0.0,0.783917086327543,0.78
918368362,622.6046511627907,0.0,0.19871376811594205,0.0,0.7762332450337891,1.78
767523402,572.6037735849056,0.0,0.2149680703835508,0.0,0.7794568755694248,1.44
538430543,315.9507042253521,0.0,0.3488795274713028,0.0,0.8126691927242066,0.98
197791312,445.93847939640165,3.093441671503192,0.40806225532047813,0.0032992170255299654,0.7131845220107874,0.94
858077578,829.6094674556213,0.0,0.29204523408747257,0.0,0.7543877232736291,2.54
706067100,607.1235294117647,0.0,0.2160225169797793,0.0,0.7372539086602593,1.7
420666962,1301.7189781021898,148.73722627737226,0.2780354724662224,0.08398846556069879,0.824000900718248,0.91
215123730,1036.6616438356164,0.0,0.1067812071502791,0.0,0.7836996402421273,1.82
264162056,984.4379310344827,0.0,0.33649973553962176,0.0,0.7360748010138561,1.48
784989838,630.0666666666667,0.0,0.2147572743625013,0.0,0.75580181228202,1.49
336515814,1330.7142857142858,0.0,0.5869844337090714,0.0,0.7607408226740768,0.9
769922734,555.7219101123595,0.0,0.24132831573467045,0.0,0.8227537868493933,0.96
535971008,293.5,0.0,0.3234558286687758,0.0,0.7840069842618154,1.96
100414312,418.2857142857143,0.0,0.2327629781420765,0.0,0.7701121500607361,2.36
365290192,885.8400343642612,48.2133676975945,0.25015675221589617,0.02709343200165878,0.7337974647821933,1.09
118110453,988.2805882352941,0.0,0.12591072569037864,0.0,0.7839989410986102,1.18
837572316,340.5127401129943,0.0,0.22583415455804395,0.0,0.9800292470925712,1.84
845667845,1861.8224513172968,0.0,0.22586928153633848,0.0,0.7293206768567884,1.55
139390772,331.7348484848485,0.0,0.2808230377492064,0.0,0.6828393370489716,1.47
759962236,1053.489552238806,0.0,0.15322782281486688,0.0,0.7606384145888612,1.64
210288434,682.3518518518518,0.0,0.1933457269248514,0.0,0.6881931598089268,1.39
521848131,783.3076923076923,0.0,0.5381050770892664,0.0,0.6906375693092318,1.38
830741339,1557.9060411311052,0.0,0.19431588227854127,0.0,0.7632320468307756,1.28
566284649,460.3538461538462,0.0,0.3677024362530495,0.0,0.760729121149602,0.82
298448947,384.2777351916376,0.0,0.33169066875823505,0.0,0.6818469466539551,1.09
880493092,637.6875,0.0,0.24579280603744,0.0,0.7353472941836046,3.25
563718061,126.04347826086956,0.0,0.14571921352190412,0.0,0.2169752690105036,1.31
235321071,128.05356435643563,5.588217821782178,0.30658271871068804,0.04209098760497038,0.9318956319008024,1.09
552986681,4943.148148148148,0.0,0.30958865620200055,0.0,0.784023132517684,1.4
651530943,753.3783783783783,0.0,0.17081693651168278,0.0,0.7544425035314619,2.1
742050942,481.3567708333333,0.0,0.36820137307199163,0.0,0.782372781831686,2.5
626850429,173.44736842105263,0.0,0.3732286451221362,0.0,0.7249026813103914,0.99
986676540,556.7632167832168,0.0,0.20912861225610466,0.0,0.7608867736061631,1.68
282531799,198.14634146341464,0.0,0.6043931560807484,0.0,0.690688202614664,1.0
437399215,103.1,0.0,0.5599919172324604,0.0,0.7179130614994041,1.13
623373256,426.46853146853147,0.0,0.5393734524883168,0.0,0.7110092258715209,0.92
918337733,187.58001502629602,0.0,0.2415682763979509,0.0,0.8022875902849578,1.37
762687372,631.3335,49.81127777777778,0.41363760639626723,0.05683296634117397,0.7579582667984384,0.94
828028862,1038.076923076923,0.0,0.38519377547239714,0.0,0.7840040661748846,1.65
131272271,1143.7646634615385,8.942307692307692,0.242400549299389,0.0014872444888789783,0.6823589089703459,1.29
970131163,235.97848837209304,0.0,0.553154973231202,0.0,0.6715226162667233,0.93
425222052,643.4977777777779,0.0,0.16253712349865665,0.0,0.8078574962549943,1.19
719077946,638.6107011070111,0.0,0.3220730830013261,0.0,0.7834971924228097,2.28
925568025,1518.888888888889,0.0,0.36408534503779566,0.0,0.769018492117776,0.98
853027071,1478.058365758755,62.45136186770428,0.24032529004030423,0.034053285280668456,0.7917044837179518,1.22
866361523,340.3157894736842,0.0,0.22542427054335498,0.0,0.6765087422229682,1.39
594773007,1525.0,0.0,0.45645628415300543,0.0,0.7555753549186592,1.09
652563097,2680.1964285714284,0.0,0.11042620810041907,0.0,0.7735910790941123,1.71
892566696,721.8819383259912,0.0,0.15716208002577695,0.0,0.7868045458836498,1.46
923095621,156.35377358490567,0.0,0.19996892629800586,0.0,0.6827050833352216,0.82
402212016,872.6267605633802,0.0,0.2595389103645299,0.0,0.7524314628129491,2.26
767951038,937.3452892561984,0.0,0.10612519372893978,0.0,0.7808088461383772,1.94
869098895,508.8,0.0,0.5788302349241583,0.0,0.7471041906417278,0.94
548330075,773.126168224299,0.0,0.31574116495113297,0.0,0.7716748289292863,2.8
730626268,1272.1714922048998,0.0,0.22018009296137114,0.0,0.743333590236847,2.16
568230232,558.6882352941177,0.0,0.2182131726628552,0.0,0.7656524763638619,2.11
420798342,1155.7272727272727,0.0,0.25248407142295287,0.0,0.7593708007646157,0.67
873937828,424.5659574468085,0.0,0.39667795896685476,0.0,0.7674056646211693,2.51
217741243,1302.005720164609,0.0,0.17436421849808867,0.0,0.7454170678070877,1.93
358870970,705.6666666666666,0.0,0.2314569134219583,0.0,0.7840016091649258,1.19
101489408,1054.4927536231885,0.0,0.22476965365585486,0.0,0.7596264071508064,3.4
409934246,703.8449074074074,0.0,0.15962204952295755,0.0,0.8377571405934933,1.22
597198525,1152.1969696969697,0.0,0.6713931224932606,0.0,0.7616790027536521,0.86
870541111,280.5,0.0,0.1993708713431897,0.0,0.7381677484567243,1.27
163084147,3035.7925925925924,0.0,0.22591388666575574,0.0,0.7830216260783207,1.96
762826476,881.8396226415094,152.6179245283019,0.4265007756084515,0.10059604172238566,0.8059705505644066,1.2
293763208,7989.172183406114,0.0,0.22461394158905348,0.0,0.7649389793719475,2.47
558420353,51.81495145631067,33.64378640776699,0.9767469748582522,0.6330200451944373,0.9799971424489213,1.0
628823426,367.4157303370786,0.0,0.2406730886850153,0.0,0.7610367105462922,0.88
898123369,389.7816593886463,0.0,0.1749790499663903,0.0,0.6785253941505285,1.19
838076613,848.7954545454545,5.277272727272727,0.16504953543792006,0.003333681420194393,0.7419349053483401,1.93
755442466,347.2844036697248,0.0,0.19994663707930468,0.0,0.7084524417936376,1.74
994572678,563.6331658291457,8.06030150753769,0.2579519984308551,0.011798186567762986,0.7529188853561033,2.19
133502692,535.8756058158319,0.0,0.22181666350122245,0.0,0.7797234974206375,2.42
952076592,1302.2887931034484,0.0,0.11862112792133214,0.0,0.7835131150942131,1.52
247964032,677.5974025974026,0.0,0.5535300431241016,0.0,0.7601995652081214,1.22
960580144,594.440251572327,0.0,0.6118060434212197,0.0,0.7294702895705942,1.05
598541496,277.54237288135596,0.0,0.22613068702290076,0.0,0.6425259672879844,1.24
530378558,550.1439834024897,7.157676348547718,0.33599947806949065,0.008997267407174433,0.6735754875585128,1.18
397538672,285.7393745051465,0.0,0.19654008133197137,0.0,0.7764273172696742,2.12
877893674,2584.490356083086,1292.0623145400593,0.27468440046809706,0.1888904883129304,0.7821417211407663,1.38
879176739,109.41176470588235,0.0,0.6019628543499511,0.0,0.6586801752464403,0.83
482993963,1242.9411764705883,0.0,0.327849503076195,0.0,0.7840022996779092,1.11
711352994,624.0858823529412,67.49529411764706,0.33954406727580855,0.08098998441013963,0.7507639709407815,2.01
753983722,1054.1666666666667,0.0,0.4532498023715415,0.0,0.7615569546275635,0.86
986220973,1923.8477011494253,0.0,0.1861186947254589,0.0,0.7649279898951108,1.16
165305234,451.64835164835165,41.59340659340659,0.327078102189781,0.05722554744525547,0.7807075721533572,1.02
847287538,402.0833333333333,0.0,0.2603512953367875,0.0,0.980001248215442,1.71
381906542,1628.5957681940702,0.0,0.13143535772710976,0.0,0.7969805145571545,1.06
875198465,228.33333333333334,0.0,0.3995735140771637,0.0,0.5717476611808239,1.01
675368157,2511.1351445086707,1490.5397687861273,0.3169548543529976,0.21449882946795265,0.7652808015983279,1.4
601561279,779.9520547945206,0.0,0.22593968719538435,0.0,0.7732985042237961,3.19
773804298,912.0727969348659,0.0,0.2505179982440737,0.0,0.7480803459259731,2.79
568257599,679.0386740331492,133.37016574585635,0.46884130961873305,0.11721608383642783,0.8343765077110825,1.1
280812694,483.95258620689657,0.0,0.5524763753930012,0.0,0.7190852940157015,0.86
884092119,2689.230769230769,0.0,0.48467763157894744,0.0,0.7384791391551064,0.87
737774508,1709.8520710059172,0.0,0.3478278684269721,0.0,0.7319243733607994,1.08
774976153,687.5018315018315,0.0,0.34789539022207067,0.0,0.7766641965646154,2.35
741235680,2511.9812753036435,1221.7186234817814,0.40356045873269303,0.26501819317340475,0.769086988964347,1.31
845256094,1304.5555555555557,0.0,0.2235925389660165,0.0,0.7840092222325089,0.87
200046388,1349.7630331753555,0.0,0.536391327247191,0.0,0.7627187019803524,0.84
154557423,1438.5384615384614,0.0,0.47458825731244314,0.0,0.7840109996647628,1.21
192545948,973.7903225806451,0.0,0.5552983850931676,0.0,0.7695323743484158,0.87
538504470,465.8292682926829,0.0,0.24157163551320313,0.0,0.725674290582607,1.38
560908116,2392.45,0.0,0.46648602896612257,0.0,0.754074186184709,1.46
541986622,1241.6678873239437,0.0,0.15124318244360552,0.0,0.778331299946879,2.26
844220562,963.2972972972973,0.0,0.2786823480724987,0.0,0.7763259307109227,3.71
778942484,3033.409090909091,0.0,0.29478684348542744,0.0,0.7789432004909821,0.79
255024006,1131.5625,0.0,0.3609704501518917,0.0,0.7673594232507895,1.69
298770335,461.1764705882353,0.0,0.25075892857142856,0.0,0.7839935237138151,1.35
750749717,727.8436830835118,0.0,0.30737816377025207,0.0,0.7764119562320803,2.49
378718719,1435.2549019607843,36.6421568627451,0.30300424874996584,0.012948031366977239,0.7925402756986691,1.3
460966870,1775.0024999999998,0.0,0.7200313802374927,0.0,0.758328706068384,1.28
377010961,801.4772727272727,10.984848484848484,0.3281000047261212,0.004247554232241599,0.7650811150841678,0.85
535647998,404.2391304347826,0.0,0.17910406023124498,0.0,0.7244638479392489,2.16
109113778,6130.953678474115,0.0,0.25911353919451036,0.0,0.9799973939396119,1.58
520240150,657.4907407407408,95.83333333333333,0.21644707008970696,0.045870100973116085,0.7183457616978914,1.41
490903736,1270.967741935484,0.0,0.3777984771573604,0.0,0.7679333950008075,0.84
210463856,460.9226804123711,0.0,0.4303759827329762,0.0,0.7828131264507213,3.62
118231462,330.44444444444446,0.0,0.3962481506388702,0.0,0.7039298962421374,1.02
516560239,588.1428571428571,0.0,0.20361671119747388,0.0,0.7174007924621955,1.74
228038562,2158.5897435897436,0.0,0.5035949397161015,0.0,0.9068847717875165,1.51
325428243,985.1407185628742,64.38023952095809,0.2662886544674307,0.05098970632482061,0.8149558409272578,1.04
767815034,1821.1666666666667,0.0,0.12678868856959824,0.0,0.8034898197480649,0.61
649940782,956.9591836734694,122.00510204081633,0.3488382098910239,0.10767183468042908,0.8549197795980552,0.76
622679776,726.4774590163935,125.31147540983606,0.34952890237813844,0.1039581632681844,0.7499744713413027,1.63
768610174,1511.111111111111,0.0,0.6679286764705882,0.0,0.7486328068260041,0.87
244942990,1524.286170212766,0.0,0.11666591058667852,0.0,0.7793423049398227,1.56
753655785,1033.654611872146,63.91716894977169,0.30799597615164814,0.023553790346050606,0.7520449657591707,1.08
428618370,316.9904761904762,0.0,0.2861645234947723,0.0,0.7156655673997868,1.4
984765520,1459.5762711864406,0.0,0.3670637519595889,0.0,0.8651675029440201,1.29
526681630,965.524111675127,0.0,0.23473566472537338,0.0,0.7577197669649045,1.23
348220283,97.32951841359774,62.71407932011331,0.9419881993124026,0.6305931312453941,0.9800009992535877,0.79
375198184,1128.8032520325203,0.0,0.20709259680732453,0.0,0.7653791661039004,2.55
859777563,267.4173228346457,0.0,0.17204993816618575,0.0,0.7431719843407788,1.89
673680279,69.7407874015748,39.65795275590551,0.9095491968007515,0.5546274844531155,0.9800199265467099,0.96
527736734,682.32,0.0,0.42469046781568764,0.0,0.7840643064404931,1.17
631543673,771.7669533527696,0.4679300291545189,0.3957163876699361,0.000139847953693328,0.7358846792444348,1.97
335831608,896.6463414634146,0.0,0.24317828403037517,0.0,0.7696479286217821,3.72
272401087,2012.8,0.0,0.47642448330683623,0.0,0.7381272733878381,1.18
676366808,675.0,0.0,0.43067358024691355,0.0,0.7723290825363088,1.1
635519142,306.7647058823529,0.0,0.22503739213806326,0.0,0.6602697182979729,2.03
414019261,131.63733333333334,0.0,0.2344327850255247,0.0,0.7840213976636278,2.11
374727701,757.5370370370371,0.0,0.3142248270467157,0.0,0.7735179811858859,2.55
232089189,76.21428571428571,0.0,0.39502343017806935,0.0,0.8652160525505491,2.02
996243106,619.0405797101449,0.0,0.22033222674326955,0.0,0.7534455165240581,1.89
496052405,1654.7674418604652,0.0,0.558547396528705,0.0,0.7814400650580042,0.91
489029224,955.9230769230769,0.0,0.24571537780638933,0.0,0.7313092533760278,1.51
396902918,953.6388888888889,0.0,0.242537356907751,0.0,0.762600252962139,1.27
976912265,514.9345794392524,0.0,0.31230280590947035,0.0,0.7432973792543379,1.38
416157528,945.5833333333334,0.0,0.18427308245938723,0.0,0.7630198988696119,1.12
332627484,72.59963156278783,0.0,0.7214570513877788,0.0,0.9796958704951746,1.51
982903855,458.46153846153845,0.0,0.43220581655480983,0.0,0.7343879925837441,0.92
710960186,465.59105431309905,0.0,0.2545441570026762,0.0,0.6999370910398697,1.35
562647178,413.84375,0.0,0.3772906441138715,0.0,0.7840043935352268,1.89
839698954,390.35425531914893,0.0,0.4346032291090381,0.0,0.7840139493647238,2.95
387301901,1930.0,0.0,0.6099955252001884,0.0,0.7582395770788097,0.96
245697488,220.86206896551724,0.0,0.6612459016393443,0.0,0.7840091224121079,0.73
956692540,565.8395061728395,0.0,0.37420046691248665,0.0,0.7365620721465125,1.81
848483147,110.67058823529412,0.0,0.28831800786648243,0.0,0.7561959867104262,2.4
388871346,2040.2108021390372,0.0,0.20537190479058706,0.0,0.7662383967794141,2.3
846970011,1510.2727272727273,0.0,0.39076295672064043,0.0,0.7580066724021487,1.05
141459637,158.0890052356021,0.0,0.5709256499420433,0.0,0.6762733353941655,1.0
547187983,1342.3809523809523,0.0,0.4552393283670332,0.0,0.7671310150187919,0.95
207685876,215.9811320754717,0.0,0.28751201188084213,0.0,0.6898369493450935,2.12
474099538,674.7896130346232,1.4937881873727088,0.28044589291917793,0.0004670687129759385,0.7131803704987199,1.16
954704097,530.7584269662922,0.0,0.49318163535326803,0.0,0.7819580008347672,2.21
441833037,599.7368421052631,0.0,0.32516630100921456,0.0,0.7249293954568532,1.19
561349729,439.50409836065575,0.0,0.2626449332798702,0.0,0.7839884296365863,1.7
574976448,2492.2727272727275,0.0,0.47622068210833485,0.0,0.7705035873568761,0.87
101502506,840.6442264150943,0.0,0.24549348316511255,0.0,0.7309548138321867,1.51
961152368,484.45658263305324,0.0,0.2989338598793878,0.0,0.7716187500354462,2.7
235732229,169.42528735632183,0.0,0.2415067842605156,0.0,0.7473144577377415,1.76
138813347,1458.24976109215,0.0,0.20300187812225595,0.0,0.7674079678880754,1.73
956412107,1932.9829032258065,0.0,0.31460535588736577,0.0,0.7799241999562294,0.93
614658101,1250.6571428571428,0.0,0.23931270417837477,0.0,0.774596579493971,2.99
878373226,248.56012658227849,3.338607594936709,0.24125507670761984,0.0043885670634668025,0.7012709888577532,1.14
471468701,447.82981132075474,13.731698113207548,0.44504076262124515,0.011009421537325922,0.7627201209188069,1.22
704959467,89.89583333333333,0.0,0.6480139049826187,0.0,0.6528021291745946,1.12
429743065,435.38257575757575,68.24242424242425,0.7133928711251859,0.12254078179239783,0.8595602995071355,1.01
513836323,1029.7558720930233,148.94191860465116,0.3265393507978099,0.07531769355358046,0.8114786713951945,0.96
883822614,532.7130307467057,0.0,0.2206121321559024,0.0,0.7642353365030093,2.23
307022911,436.2900552486188,0.0,0.2950309300543888,0.0,0.7656528464665273,2.5
469666912,933.6491228070175,0.0,0.22506163328197226,0.0,0.7614071244942952,2.36
625580289,1855.734693877551,0.0,0.24049987078114174,0.0,0.7654359904805678,1.42
902611037,359.57590051457976,0.0,0.1703825618850108,0.0,0.7346049045761118,1.06
506976985,430.97222222222223,0.0,0.38370165073226625,0.0,0.7832740887258351,2.28
528470469,293.8775510204082,0.0,0.6676888888888889,0.0,0.7176235258993879,0.95
393808790,919.1192660550458,0.0,0.15554300087838377,0.0,0.771211009918944,2.38
577706480,878.7559055118111,0.0,0.24684665149370086,0.0,0.7390372062041549,1.82
215213723,833.7631578947369,0.0,0.22694347126219108,0.0,0.7650952079464983,2.4
625101878,752.8767123287671,0.0,0.2678629912663755,0.0,0.6949159862893136,2.51
767363179,475.3404255319149,0.0,0.15333467615594648,0.0,0.731575536057695,1.1
952785779,5964.9002058823535,23.19829411764706,0.1586938388057545,0.0005945417744699017,0.7688497146318874,6.99
849418599,928.5,160.94392523364485,0.4533800874689857,0.10216068022486273,0.849646175559604,1.02
656707973,1039.8131067961165,0.0,0.10490871912661676,0.0,0.7731546637559318,1.79
297096043,561.8203309692672,0.0,0.31522735114664424,0.0,0.7800488747652085,2.23
919629778,717.7073170731708,0.0,0.39728539386936723,0.0,0.7718089035981597,0.97
403533906,1159.9017632241814,15.899244332493703,0.30755605551586274,0.0061795817851333715,0.8079069433390985,1.27
709467585,218.31168322007318,0.8903554626241506,0.21061778930046374,0.0008015942331763564,0.744034174679494,1.62
660127018,722.3144329896908,141.38659793814432,0.3890238280441593,0.11433300744314168,0.8190249109625212,0.83
552966240,1120.9433962264152,0.0,0.375403635751557,0.0,0.7386139866429897,1.34
852610564,325.5603754266212,0.0,0.31016439074490515,0.0,0.7537893505066099,1.81
360336477,349.6296296296296,0.0,0.37898993644067797,0.0,0.6456031983629232,1.49
982460302,204.7906976744186,0.0,0.5483704292527821,0.0,0.7761538758269523,1.47
579766639,2504.1,0.0,0.12192198128402754,0.0,0.7840038861461885,2.1
428438643,465.0975609756098,0.0,0.3723068855210027,0.0,0.7666760617831501,2.37
844996141,533.9642857142857,0.0,0.46480636746705906,0.0,0.7070696998821163,0.7
959895810,3991.0353225806452,0.0,0.271342277222189,0.0,0.7840012396038967,2.73
589429675,472.6,37.666666666666664,0.31372690083227533,0.044468425259792166,0.8440639370497113,0.93
193031546,112.72039473684211,0.0,0.6195540899407593,0.0,0.6620181483675823,0.88
363697075,772.3966817496229,0.0,0.2734261343997938,0.0,0.7801307345253631,2.33
814606379,624.6842105263158,0.0,0.5154107338444688,0.0,0.7839607033515694,1.1
151907806,528.9583333333334,0.0,0.46648444269397404,0.0,0.7237403636043664,1.05
135720318,424.2116379310345,1.3288793103448275,0.24500056392639086,0.00012228565970751016,0.739098333716795,1.73
813667864,319.3114754098361,1.4836065573770492,0.4794226820002053,0.0027092103912105966,0.6570511557610742,0.86
882391476,694.6711185308848,6.001669449081803,0.30498966614436634,0.0022873388639487826,0.7382160469913199,1.34
793056500,603.9658703071673,0.0,0.3216112781275076,0.0,0.766419607681275,2.49
342329639,858.7329875518672,0.0,0.2047447592987159,0.0,0.7712448779042349,1.49
438935314,503.2340425531915,40.63120567375886,0.24651502339477988,0.03482101584080275,0.8003385890901105,1.09
585205424,848.2995951417004,0.0,0.2285060373216246,0.0,0.7756133816229397,2.64
748950180,60.92059375,43.0515,0.9770315764527493,0.6895333525865381,0.9799975200135422,0.92
111299166,87.66666666666667,0.0,0.13442490494296577,0.0,0.6626446745700764,1.34
296040987,329.2307692307692,0.0,0.32890732087227414,0.0,0.7262357806763369,1.16
450184559,369.6373831775701,0.0,0.16384276583264223,0.0,0.7268389810984434,1.38
537254286,259.6331168831169,0.0,0.2883760801330549,0.0,0.7463585979938792,2.05
123626531,67.46240121580547,39.69516717325228,0.9421093726416561,0.5761047581158569,0.9799940104353402,1.22
676492546,685.7873966942149,0.0,0.32261606749314825,0.0,0.7760245740810754,2.31
519430891,2387.25,0.0,0.340395643522882,0.0,0.7469012371153919,0.94
614607480,319.8076923076923,0.0,0.43214251352976546,0.0,0.7291897925016488,0.75
159309912,3900.0,0.0,0.3399059829059829,0.0,0.7662593848422106,1.14
904685426,18.5,0.0,0.33702702702702697,0.0,0.9803459119496856,1.06
947912082,330.212,0.0,0.28641987571620653,0.0,0.780304302844197,0.84
165174593,403.63583815028903,105.53757225433526,0.7437414254822495,0.21514471065030288,0.8868405203349435,0.84
445333638,232.16145833333334,0.0,0.38321862030286036,0.0,0.7586089746237258,1.61
640395306,808.6377411764705,78.63774117647058,0.33732466954445745,0.06794008596127274,0.7701559641176302,1.04
340313051,1241.0003448275863,0.0,0.400404734667611,0.0,0.711651288068697,0.8
969369899,3334.0564516129034,0.0,0.17257726348074492,0.0,0.7751734072079945,1.84
623211875,1760.9375,0.0,0.42918615794143744,0.0,0.7647916737818491,0.85
101543350,818.4630738522955,0.0,0.22594466528472137,0.0,0.7691828913557904,2.15
272600704,1363.2884615384614,0.0,0.18147127279908593,0.0,0.7483898891261741,2.72
135237745,630.9113924050633,0.0,0.3887289835881385,0.0,0.7840101032949415,2.03
246286308,305.65384615384613,0.0,0.21063168491254564,0.0,0.7038415285381505,1.81
179218589,172.1851851851852,0.0,0.6941858464185846,0.0,0.8202125969743371,0.74
706156326,812.51677852349,0.0,0.2134118035765911,0.0,0.7916453588612333,0.9
648137458,314.21875,0.0,0.3607255096966683,0.0,0.966852772731574,1.58
979757559,517.5350140056022,0.0,0.38430726347694305,0.0,0.7784917996695682,2.21
866846726,399.7696629213483,0.0,0.25507623772115967,0.0,0.6947776945024777,1.58
745308581,2713.54375,0.0,0.2657588531601895,0.0,0.7727341110554926,2.06
285970707,1196.720430107527,22.795698924731184,0.3757736196594636,0.012328361561615526,0.7947574963663008,1.4
547357624,70.03525714285715,50.0844,0.9149391694142623,0.6357907894554334,0.9799537535480081,0.86
667275846,1218.0385487528345,0.0,0.10669531140918356,0.0,0.7731530745936191,1.59
861757832,6195.2255319148935,0.0,0.11974984854500172,0.0,0.779700281180378,1.35
495736213,847.8816326530613,0.0,0.22398722386162873,0.0,0.7810629243849827,3.52
386426216,103.69971098265896,68.45676300578035,0.9328368650031633,0.6455907313524768,0.9799933125604987,0.85
972313142,584.3419354838709,0.0,0.15738506508562156,0.0,0.7926741449322912,1.33
483889417,548.6470588235294,0.0,0.22008523641042138,0.0,0.7840013291168247,1.46
803782872,448.4810810810811,0.0,0.21531837192204317,0.0,0.7233497656621689,1.44
181554783,301.61834074074073,9.502222222222223,0.28834134165532127,0.0079642469919552,0.7678450018874327,0.94
225380445,458.85483870967744,0.0,0.5550606348202046,0.0,0.7549637528548541,0.73
963966654,875.495,56.205,0.25691900010851004,0.048801763573749705,0.7919845695411107,1.19
436726773,2654.912432432432,0.0,0.4364650495929219,0.0,0.7687998523894989,1.37
768562919,163.50588235294117,31.117058823529412,0.34953436260099086,0.18649497358304382,0.9799936597596473,1.22
921586003,479.7608928571429,0.0,0.19988305186251634,0.0,0.756968955446047,0.74
646767236,291.36470588235295,33.05882352941177,0.6870188968747476,0.08863684083017039,0.8202528533378327,1.14
582621601,443.00409836065575,1.1885245901639345,0.5398408777626673,0.0014007382531708806,0.7412837608060177,1.07
382393935,400.2063492063492,0.0,0.18712886209495103,0.0,0.7840077103308464,2.13
993189267,432.76399394856276,0.0,0.25906025722146286,0.0,0.7460333567695686,1.77
294616416,498.9325842696629,0.0,0.4183209773674136,0.0,0.7799288582918458,2.33
469623876,259.64866310160426,0.5133689839572193,0.23538271584597037,0.0003005912967543554,0.7273543799535349,2.0
552602448,324.6923076923077,0.0,0.5333076116018547,0.0,0.7840519064370549,2.61
918819957,61.05929824561404,42.934736842105266,0.9758445916825174,0.6848964768214965,0.9799978647460923,0.7
788529045,551.067880794702,0.0,0.27460293830461624,0.0,0.7443691638876746,1.5
611577406,397.3451086956522,0.0,0.5661540250165843,0.0,0.7371449565360481,2.11
668833293,53.36231884057971,19.985507246376812,0.7468359587180879,0.24436175991309073,0.9652186427232584,1.03
925533467,975.551304347826,46.78630434782609,0.27201245107931543,0.026551987549514926,0.7587075855281901,1.43
545274555,870.9665970772443,143.8455114822547,0.37212635398964033,0.09771297696749466,0.8166184098853594,1.18
214355444,1387.8468421052632,0.0,0.26280542862874673,0.0,0.7654093815924629,2.09
161376065,811.7910447761194,0.0,0.1578566832138261,0.0,0.7812511374141935,1.86
913148926,6665.794947368421,0.0,0.2394151369982294,0.0,0.7684825256752188,1.34
817425378,1154.1666666666667,0.0,0.37069061371841155,0.0,0.7448339946016903,0.9
281035373,214.9691629955947,0.0,0.27263330464363295,0.0,0.68892563216004,1.4
253919302,2237.3333333333335,0.0,0.3246993444576877,0.0,0.9800014029685374,1.33
822726249,1919.0820218579236,0.0,0.4174698906162472,0.0,0.7726982881506369,0.89
255468153,71.17383561643835,53.0263698630137,0.9752342807211363,0.7253213721372908,0.9799978144972328,1.01
501631328,804.4170270270271,0.0,0.4670456328454079,0.0,0.7640293566565554,0.87
579972014,2147.1548387096773,0.0,0.21645736743898153,0.0,0.770248147726404,1.69
713228341,1398.266129032258,0.0,0.20866153358133632,0.0,0.7485113576670486,1.5
896214033,1582.8393162393163,0.0,0.20120154088563125,0.0,0.7654461571747273,1.07
